invoice_date,sales_id,customer,customer_id,region,state,city,product,price_per_unit,units_sold,total_sales,monthly_sales,sales_method,gender
2021-07-02,8976,West Gear,1185732,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,45.0,300.0,13500.0,4725.0,In-store,MALE
2021-07-02,4492,West Gear,1185732,Midwest,Wisconsin,Milwaukee,Women's Apparel,52.0,94.0,4888.0,264.0,Online,MALE
2021-07-02,6654,Sports Direct,1185732,Southeast,North Carolina,Charlotte,Women's Apparel,70.0,875.0,61250.0,30625.0,Online,MALE
2021-07-02,7832,Foot Locker,1185732,Midwest,Nebraska,Omaha,Men's Street Footwear,45.0,500.0,22500.0,9000.0,Outlet,MALE
2021-07-02,1139,Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,200.0,8000.0,2800.0,Outlet,MALE
2021-07-02,950,Sports Direct,1185732,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,58.0,224.0,12992.0,650.0,Online,MALE
2021-07-02,7578,West Gear,1185732,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,50.0,550.0,27500.0,8250.0,In-store,MALE
2021-07-02,5547,West Gear,1185732,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,38.0,61.0,2318.0,100.0,Online,MALE
2021-07-02,6531,Sports Direct,1185732,Southeast,North Carolina,Charlotte,Men's Street Footwear,65.0,1050.0,68250.0,27300.0,Online,MALE
2021-07-02,7125,Sports Direct,1185732,Southeast,North Carolina,Charlotte,Women's Street Footwear,55.0,725.0,39875.0,15950.0,Online,MALE
2021-07-02,5751,Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Street Footwear,39.0,54.0,2106.0,95.0,Online,MALE
2021-07-02,2840,Foot Locker,1185732,Midwest,Nebraska,Omaha,Men's Street Footwear,41.0,145.0,5945.0,315.0,Online,MALE
2021-07-02,971,Sports Direct,1185732,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,52.0,203.0,10556.0,538.0,Online,FEMALE
2021-07-02,2543,West Gear,1185732,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,45.0,149.0,6705.0,282.0,Online,MALE
2021-07-03,1589,Sports Direct,1185732,Northeast,Connecticut,Hartford,Men's Street Footwear,42.0,195.0,8190.0,369.0,Outlet,MALE
2021-07-03,5969,Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Athletic Footwear,38.0,47.0,1786.0,95.0,Online,FEMALE
2021-07-03,4977,Foot Locker,1185732,Midwest,Nebraska,Omaha,Men's Athletic Footwear,42.0,80.0,3360.0,165.0,Online,MALE
2021-07-03,1702,Sports Direct,1185732,Northeast,Connecticut,Hartford,Men's Street Footwear,54.0,189.0,10206.0,551.0,Online,MALE
2021-07-03,4549,Sports Direct,1185732,Northeast,Connecticut,Hartford,Women's Athletic Footwear,34.0,94.0,3196.0,115.0,Outlet,FEMALE
2021-07-03,4955,Sports Direct,1185732,Northeast,Connecticut,Hartford,Men's Apparel,53.0,81.0,4293.0,189.0,Online,MALE
2021-07-03,4312,Sports Direct,1185732,Northeast,Connecticut,Hartford,Men's Athletic Footwear,48.0,112.0,5376.0,285.0,Online,MALE
2021-07-03,8136,Sports Direct,1185732,Northeast,Connecticut,Hartford,Women's Apparel,60.0,475.0,28500.0,9975.0,In-store,MALE
2021-07-03,9350,Sports Direct,1185732,Northeast,Connecticut,Hartford,Women's Athletic Footwear,45.0,275.0,12375.0,3713.0,In-store,FEMALE
2021-07-03,4953,Sports Direct,1185732,Northeast,Connecticut,Hartford,Women's Street Footwear,44.0,81.0,3564.0,157.0,Online,MALE
2021-07-03,2942,Sports Direct,1185732,Northeast,Connecticut,Hartford,Women's Apparel,56.0,143.0,8008.0,384.0,Online,MALE
2021-07-03,1616,Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,175.0,7000.0,2800.0,Outlet,FEMALE
2021-07-03,9079,Sports Direct,1185732,Northeast,Connecticut,Hartford,Women's Street Footwear,45.0,325.0,14625.0,4388.0,In-store,MALE
2021-07-03,3942,Sports Direct,1185732,Northeast,Connecticut,Hartford,Women's Street Footwear,29.0,111.0,3219.0,109.0,Outlet,MALE
2021-07-03,9091,Foot Locker,1185732,Midwest,Nebraska,Omaha,Men's Athletic Footwear,45.0,275.0,12375.0,4331.0,Outlet,MALE
2021-07-03,9098,Sports Direct,1185732,Northeast,Connecticut,Hartford,Men's Apparel,55.0,300.0,16500.0,4950.0,In-store,MALE
2021-07-03,3910,Sports Direct,1185732,Northeast,Connecticut,Hartford,Men's Athletic Footwear,38.0,120.0,4560.0,192.0,Outlet,MALE
2021-07-03,2338,Sports Direct,1185732,Northeast,Connecticut,Hartford,Women's Apparel,40.0,152.0,6080.0,231.0,Outlet,MALE
2021-07-03,4631,Sports Direct,1185732,Northeast,Connecticut,Hartford,Men's Apparel,43.0,93.0,3999.0,132.0,Outlet,MALE
2021-07-03,7803,Sports Direct,1185732,Northeast,Connecticut,Hartford,Men's Street Footwear,55.0,650.0,35750.0,14300.0,In-store,MALE
2021-07-03,5091,Sports Direct,1185732,Northeast,Connecticut,Hartford,Women's Athletic Footwear,42.0,80.0,3360.0,148.0,Online,FEMALE
2021-07-03,8673,Sports Direct,1185732,Northeast,Connecticut,Hartford,Men's Athletic Footwear,50.0,400.0,20000.0,8000.0,In-store,MALE
2021-07-04,6029,Foot Locker,1185732,Midwest,Nebraska,Omaha,Women's Street Footwear,36.0,52.0,1872.0,90.0,Online,MALE
2021-07-04,1620,Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Apparel,50.0,175.0,8750.0,3063.0,Outlet,MALE
2021-07-04,1166,Foot Locker,1185732,Midwest,Nebraska,Omaha,Women's Street Footwear,40.0,200.0,8000.0,2800.0,Outlet,MALE
2021-07-04,6133,Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Apparel,46.0,51.0,2346.0,117.0,Online,MALE
2021-07-05,939,Foot Locker,1185732,Midwest,Iowa,Des Moines,Women's Street Footwear,40.0,256.8807025,9000.0,2700.0,In-store,MALE
2021-07-05,4027,Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Apparel,51.0,105.0,5355.0,337.0,Online,MALE
2021-07-05,9134,Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Apparel,55.0,350.0,19250.0,9625.0,Outlet,MALE
2021-07-05,6043,Foot Locker,1185732,Midwest,Iowa,Des Moines,Women's Athletic Footwear,37.0,47.0,1739.0,71.0,Online,FEMALE
2021-07-05,9058,Foot Locker,1185732,Midwest,Iowa,Des Moines,Women's Apparel,55.0,375.0,20625.0,8250.0,In-store,MALE
2021-07-05,478,Foot Locker,1185732,Southeast,South Carolina,Charleston,Women's Apparel,66.0,244.0,16104.0,1047.0,Online,MALE
2021-07-05,6255,Foot Locker,1185732,Midwest,Nebraska,Omaha,Women's Athletic Footwear,29.0,38.0,1102.0,56.0,Online,FEMALE
2021-07-05,153,Foot Locker,1185732,Southeast,South Carolina,Charleston,Men's Athletic Footwear,58.0,270.0,15660.0,767.0,Online,MALE
2021-07-05,1961,Foot Locker,1185732,Midwest,Iowa,Des Moines,Women's Athletic Footwear,40.0,175.0,7000.0,2100.0,In-store,FEMALE
2021-07-05,513,Foot Locker,1185732,Southeast,South Carolina,Charleston,Men's Apparel,64.0,240.0,15360.0,691.0,Online,MALE
2021-07-05,1092,Foot Locker,1185732,Southeast,South Carolina,Charleston,Women's Athletic Footwear,52.0,202.0,10504.0,441.0,Online,FEMALE
2021-07-05,7576,Foot Locker,1185732,Midwest,Iowa,Des Moines,Men's Street Footwear,50.0,550.0,27500.0,8250.0,In-store,MALE
2021-07-05,4555,Foot Locker,1185732,Midwest,Iowa,Des Moines,Men's Athletic Footwear,44.0,87.0,3828.0,188.0,Online,MALE
2021-07-05,792,Foot Locker,1185732,Southeast,South Carolina,Charleston,Women's Street Footwear,51.0,248.0,12648.0,455.0,Online,MALE
2021-07-05,3442,Foot Locker,1185732,Midwest,Nebraska,Omaha,Women's Athletic Footwear,30.0,125.0,3750.0,1500.0,Outlet,FEMALE
2021-07-05,8968,Foot Locker,1185732,Midwest,Iowa,Des Moines,Men's Athletic Footwear,45.0,300.0,13500.0,4725.0,In-store,MALE
2021-07-05,6452,Foot Locker,1185732,Southeast,South Carolina,Charleston,Women's Apparel,70.0,975.0,68250.0,34125.0,Online,MALE
2021-07-05,105,Foot Locker,1185732,Southeast,South Carolina,Charleston,Men's Street Footwear,63.0,311.0,19593.0,1156.0,Online,MALE
2021-07-05,6930,Foot Locker,1185732,Southeast,South Carolina,Charleston,Men's Apparel,65.0,800.0,52000.0,18200.0,Online,MALE
2021-07-05,6432,Foot Locker,1185732,Southeast,South Carolina,Charleston,Men's Street Footwear,65.0,1150.0,74750.0,33638.0,Online,MALE
2021-07-05,4490,Foot Locker,1185732,Midwest,Iowa,Des Moines,Women's Apparel,51.0,94.0,4794.0,240.0,Online,MALE
2021-07-05,6779,Foot Locker,1185732,Southeast,South Carolina,Charleston,Women's Athletic Footwear,55.0,775.0,42625.0,12788.0,Online,FEMALE
2021-07-05,9565,Foot Locker,1185732,Midwest,Iowa,Des Moines,Men's Apparel,50.0,200.0,10000.0,5000.0,In-store,MALE
2021-07-05,6737,Foot Locker,1185732,Southeast,South Carolina,Charleston,Women's Street Footwear,55.0,825.0,45375.0,11344.0,Online,MALE
2021-07-05,5681,Foot Locker,1185732,Midwest,Iowa,Des Moines,Men's Apparel,46.0,60.0,2760.0,166.0,Online,MALE
2021-07-05,5413,Foot Locker,1185732,Midwest,Iowa,Des Moines,Women's Street Footwear,36.0,68.0,2448.0,108.0,Online,MALE
2021-07-05,6560,Foot Locker,1185732,Southeast,South Carolina,Charleston,Men's Athletic Footwear,60.0,900.0,54000.0,18900.0,Online,MALE
2021-07-05,3039,Foot Locker,1185732,Midwest,Iowa,Des Moines,Men's Street Footwear,49.0,138.0,6762.0,298.0,Online,MALE
2021-07-06,1816,Kohl's,1185732,Northeast,New Jersey,Newark,Men's Street Footwear,47.0,188.0,8836.0,415.0,Online,MALE
2021-07-06,5442,Foot Locker,1185732,Northeast,Rhode Island,Providence,Women's Street Footwear,37.0,65.0,2405.0,125.0,Online,MALE
2021-07-06,7917,West Gear,1197831,West,Idaho,Boise,Women's Athletic Footwear,50.0,525.0,26250.0,13125.0,Online,FEMALE
2021-07-06,3781,Foot Locker,1185732,Northeast,Rhode Island,Providence,Men's Athletic Footwear,32.0,114.0,3648.0,135.0,Outlet,MALE
2021-07-06,2452,Foot Locker,1185732,Northeast,Rhode Island,Providence,Men's Street Footwear,46.0,167.0,7682.0,346.0,Online,MALE
2021-07-06,1992,Foot Locker,1185732,Northeast,Rhode Island,Providence,Men's Street Footwear,38.0,173.0,6574.0,250.0,Outlet,MALE
2021-07-06,7105,West Gear,1197831,West,Idaho,Boise,Men's Street Footwear,50.0,775.0,38750.0,15500.0,Online,MALE
2021-07-06,1031,West Gear,1197831,West,Idaho,Boise,Men's Street Footwear,48.0,217.0,10416.0,521.0,Online,MALE
2021-07-06,3020,Foot Locker,1185732,Northeast,Rhode Island,Providence,Women's Apparel,38.0,136.0,5168.0,217.0,Outlet,MALE
2021-07-06,118,West Gear,1197831,West,Idaho,Boise,Men's Athletic Footwear,40.0,271.0,10840.0,466.0,Outlet,MALE
2021-07-06,5205,Kohl's,1185732,Northeast,New Jersey,Newark,Men's Apparel,48.0,74.0,3552.0,153.0,Online,MALE
2021-07-06,9109,Foot Locker,1185732,Northeast,Rhode Island,Providence,Men's Athletic Footwear,45.0,325.0,14625.0,5119.0,In-store,MALE
2021-07-06,1090,West Gear,1197831,West,Idaho,Boise,Men's Athletic Footwear,52.0,202.0,10504.0,546.0,Online,MALE
2021-07-06,4539,Kohl's,1185732,Northeast,New Jersey,Newark,Men's Athletic Footwear,42.0,98.0,4116.0,206.0,Online,MALE
2021-07-06,7345,Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,575.0,28750.0,11500.0,Outlet,MALE
2021-07-06,9057,Kohl's,1185732,Northeast,New Jersey,Newark,Women's Street Footwear,40.0,300.0,12000.0,4800.0,In-store,MALE
2021-07-06,3095,West Gear,1197831,West,Idaho,Boise,Men's Apparel,53.0,256.8807025,6943.0,333.0,Online,MALE
2021-07-06,3126,West Gear,1197831,West,Idaho,Boise,Women's Athletic Footwear,47.0,137.0,6439.0,412.0,Online,FEMALE
2021-07-06,2477,Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Street Footwear,47.0,161.0,7567.0,393.0,Online,MALE
2021-07-06,3851,Foot Locker,1185732,Northeast,Rhode Island,Providence,Women's Apparel,50.0,116.0,5800.0,290.0,Online,MALE
2021-07-06,5607,Foot Locker,1185732,Northeast,Rhode Island,Providence,Women's Athletic Footwear,37.0,58.0,2146.0,112.0,Online,FEMALE
2021-07-06,1967,West Gear,1197831,West,Idaho,Boise,Men's Apparel,43.0,173.0,7439.0,298.0,Outlet,MALE
2021-07-06,8694,Foot Locker,1185732,Northeast,Rhode Island,Providence,Women's Apparel,55.0,400.0,22000.0,8800.0,In-store,MALE
2021-07-06,4959,Foot Locker,1185732,Northeast,Rhode Island,Providence,Men's Athletic Footwear,41.0,81.0,3321.0,166.0,Online,MALE
2021-07-06,5749,Foot Locker,1185732,Northeast,Rhode Island,Providence,Women's Athletic Footwear,31.0,60.0,1860.0,86.0,Outlet,FEMALE
2021-07-06,7108,West Gear,1197831,West,Idaho,Boise,Men's Athletic Footwear,55.0,775.0,42625.0,17050.0,Online,MALE
2021-07-06,8274,Kohl's,1185732,Northeast,New Jersey,Newark,Women's Apparel,55.0,450.0,24750.0,9900.0,In-store,MALE
2021-07-06,5023,Foot Locker,1185732,Northeast,Rhode Island,Providence,Women's Street Footwear,27.0,78.0,2106.0,95.0,Outlet,MALE
2021-07-06,240,Foot Locker,1197831,West,Idaho,Boise,Women's Apparel,51.0,264.0,13464.0,794.0,Outlet,MALE
2021-07-06,5302,Foot Locker,1185732,Northeast,Rhode Island,Providence,Men's Apparel,33.0,68.0,2244.0,76.0,Outlet,MALE
2021-07-06,7920,West Gear,1197831,West,Idaho,Boise,Men's Apparel,55.0,525.0,28875.0,10106.0,Online,MALE
2021-07-06,238,West Gear,1197831,West,Idaho,Boise,Men's Street Footwear,35.0,264.0,9240.0,425.0,Outlet,MALE
2021-07-06,9466,Foot Locker,1185732,Northeast,Rhode Island,Providence,Women's Street Footwear,40.0,250.0,10000.0,4000.0,In-store,MALE
2021-07-06,964,Foot Locker,1197831,West,Idaho,Boise,Women's Apparel,64.0,208.0,13312.0,919.0,Online,MALE
2021-07-06,6,West Gear,1197831,West,Idaho,Boise,Women's Street Footwear,34.0,278.0,9452.0,397.0,Outlet,MALE
2021-07-06,9498,Foot Locker,1185732,Northeast,Rhode Island,Providence,Men's Apparel,50.0,225.0,11250.0,3375.0,In-store,MALE
2021-07-06,1221,Foot Locker,1185732,Northeast,Rhode Island,Providence,Women's Athletic Footwear,40.0,200.0,8000.0,3200.0,In-store,FEMALE
2021-07-06,6414,Foot Locker,1185732,Midwest,Nebraska,Omaha,Men's Apparel,37.0,27.0,999.0,48.0,Online,MALE
2021-07-06,9449,Kohl's,1185732,Northeast,New Jersey,Newark,Women's Athletic Footwear,40.0,250.0,10000.0,4000.0,In-store,FEMALE
2021-07-06,7391,Kohl's,1185732,Northeast,New Jersey,Newark,Men's Street Footwear,50.0,625.0,31250.0,10938.0,In-store,MALE
2021-07-06,5500,Foot Locker,1185732,Northeast,Rhode Island,Providence,Men's Apparel,47.0,63.0,2961.0,118.0,Online,MALE
2021-07-06,6375,West Gear,1197831,West,Idaho,Boise,Women's Street Footwear,50.0,925.0,46250.0,18500.0,Online,MALE
2021-07-06,9325,Kohl's,1185732,Northeast,New Jersey,Newark,Men's Apparel,50.0,275.0,13750.0,4125.0,In-store,MALE
2021-07-06,495,West Gear,1197831,West,Idaho,Boise,Women's Street Footwear,46.0,241.0,11086.0,610.0,Online,MALE
2021-07-06,2181,West Gear,1197831,West,Idaho,Boise,Women's Athletic Footwear,38.0,158.0,6004.0,318.0,Outlet,FEMALE
2021-07-06,6920,Foot Locker,1197831,West,Idaho,Boise,Women's Apparel,65.0,800.0,52000.0,28600.0,Online,MALE
2021-07-06,4260,Foot Locker,1185732,Midwest,Nebraska,Omaha,Men's Apparel,40.0,100.0,4000.0,1400.0,Outlet,MALE
2021-07-06,4949,Kohl's,1185732,Northeast,New Jersey,Newark,Women's Street Footwear,37.0,81.0,2997.0,156.0,Online,MALE
2021-07-06,3169,Kohl's,1185732,Northeast,New Jersey,Newark,Women's Apparel,54.0,131.0,7074.0,375.0,Online,MALE
2021-07-06,5489,Kohl's,1185732,Northeast,New Jersey,Newark,Women's Athletic Footwear,36.0,63.0,2268.0,122.0,Online,FEMALE
2021-07-06,9082,Kohl's,1185732,Northeast,New Jersey,Newark,Men's Athletic Footwear,45.0,375.0,16875.0,5906.0,In-store,MALE
2021-07-06,7523,Foot Locker,1185732,Northeast,Rhode Island,Providence,Men's Street Footwear,50.0,575.0,28750.0,10063.0,In-store,MALE
2021-07-07,8922,Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,325.0,14625.0,5119.0,Outlet,MALE
2021-07-07,4864,Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Athletic Footwear,43.0,81.0,3483.0,157.0,Online,MALE
2021-07-07,9092,Foot Locker,1185732,Midwest,Nebraska,Omaha,Women's Apparel,45.0,275.0,12375.0,6188.0,Outlet,MALE
2021-07-07,5286,Foot Locker,1185732,Midwest,Nebraska,Omaha,Women's Apparel,44.0,69.0,3036.0,182.0,Online,MALE
2021-07-08,1322,West Gear,1185732,Northeast,New York,Albany,Men's Athletic Footwear,56.0,196.0,10976.0,494.0,Online,MALE
2021-07-08,5903,Sports Direct,1185732,Midwest,North Dakota,Fargo,Women's Athletic Footwear,38.0,53.0,2014.0,87.0,Online,FEMALE
2021-07-08,9562,Sports Direct,1185732,Midwest,North Dakota,Fargo,Men's Apparel,50.0,200.0,10000.0,3500.0,In-store,MALE
2021-07-08,7237,West Gear,1185732,Northeast,New York,Albany,Women's Street Footwear,55.0,625.0,34375.0,8594.0,In-store,MALE
2021-07-08,8378,Foot Locker,1185732,Midwest,Nebraska,Omaha,Men's Street Footwear,40.0,400.0,16000.0,6400.0,Outlet,MALE
2021-07-08,7537,West Gear,1185732,Northeast,New York,Albany,Men's Apparel,65.0,600.0,39000.0,13650.0,In-store,MALE
2021-07-08,5333,Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Street Footwear,36.0,65.0,2340.0,105.0,Online,MALE
2021-07-08,2147,West Gear,1185732,Northeast,New York,Albany,Women's Street Footwear,51.0,169.0,8619.0,302.0,Online,MALE
2021-07-08,4509,Sports Direct,1185732,Midwest,North Dakota,Fargo,Women's Apparel,54.0,98.0,5292.0,286.0,Online,MALE
2021-07-08,6739,West Gear,1185732,Northeast,New York,Albany,Men's Street Footwear,65.0,950.0,61750.0,27788.0,In-store,MALE
2021-07-08,4180,Foot Locker,1185732,Midwest,Nebraska,Omaha,Men's Street Footwear,38.0,112.0,4256.0,230.0,Online,MALE
2021-07-08,7505,West Gear,1185732,Northeast,New York,Albany,Women's Athletic Footwear,55.0,575.0,31625.0,9488.0,In-store,FEMALE
2021-07-08,2711,West Gear,1185732,Northeast,New York,Albany,Women's Athletic Footwear,53.0,150.0,7950.0,342.0,Online,FEMALE
2021-07-08,5548,Sports Direct,1185732,Midwest,North Dakota,Fargo,Women's Street Footwear,37.0,59.0,2183.0,87.0,Online,MALE
2021-07-08,9253,Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,250.0,10000.0,3500.0,Outlet,MALE
2021-07-08,1934,Sports Direct,1185732,Midwest,North Dakota,Fargo,Women's Athletic Footwear,40.0,175.0,7000.0,2100.0,In-store,FEMALE
2021-07-08,931,Sports Direct,1185732,Midwest,North Dakota,Fargo,Women's Street Footwear,40.0,225.0,9000.0,2700.0,In-store,MALE
2021-07-08,7047,West Gear,1185732,Northeast,New York,Albany,Men's Athletic Footwear,60.0,700.0,42000.0,14700.0,In-store,MALE
2021-07-08,2262,West Gear,1185732,Northeast,New York,Albany,Men's Apparel,62.0,168.0,10416.0,479.0,Online,MALE
2021-07-08,9051,Sports Direct,1185732,Midwest,North Dakota,Fargo,Women's Apparel,55.0,375.0,20625.0,8250.0,In-store,MALE
2021-07-08,1617,West Gear,1185732,Northeast,New York,Albany,Women's Apparel,66.0,194.0,12804.0,832.0,Online,MALE
2021-07-08,8962,Sports Direct,1185732,Midwest,North Dakota,Fargo,Men's Athletic Footwear,45.0,300.0,13500.0,4050.0,In-store,MALE
2021-07-08,417,West Gear,1185732,Northeast,New York,Albany,Men's Street Footwear,59.0,247.0,14573.0,802.0,Online,MALE
2021-07-08,7086,West Gear,1185732,Northeast,New York,Albany,Women's Apparel,70.0,775.0,54250.0,27125.0,In-store,MALE
2021-07-08,5679,Sports Direct,1185732,Midwest,North Dakota,Fargo,Men's Apparel,49.0,60.0,2940.0,135.0,Online,MALE
2021-07-08,4825,Sports Direct,1185732,Midwest,North Dakota,Fargo,Men's Athletic Footwear,44.0,84.0,3696.0,159.0,Online,MALE
2021-07-08,7574,Sports Direct,1185732,Midwest,North Dakota,Fargo,Men's Street Footwear,50.0,550.0,27500.0,9625.0,In-store,MALE
2021-07-08,2032,Sports Direct,1185732,Midwest,North Dakota,Fargo,Men's Street Footwear,48.0,160.0,7680.0,376.0,Online,MALE
2021-07-09,7472,Amazon,1185732,Midwest,Ohio,Columbus,Women's Street Footwear,55.0,575.0,31625.0,12650.0,Online,MALE
2021-07-09,7856,Foot Locker,1128299,West,Hawaii,Honolulu,Women's Athletic Footwear,80.0,500.0,40000.0,10000.0,Outlet,FEMALE
2021-07-09,4196,West Gear,1185732,Midwest,Indiana,Indianapolis,Women's Apparel,54.0,101.0,5454.0,278.0,Online,MALE
2021-07-09,3250,Foot Locker,1128299,West,Hawaii,Honolulu,Women's Athletic Footwear,73.0,130.0,9490.0,380.0,Online,FEMALE
2021-07-09,5633,Foot Locker,1185732,Midwest,Nebraska,Omaha,Men's Athletic Footwear,33.0,56.0,1848.0,85.0,Online,MALE
2021-07-09,7584,West Gear,1185732,Midwest,Indiana,Indianapolis,Men's Street Footwear,55.0,550.0,30250.0,12100.0,In-store,MALE
2021-07-09,5848,West Gear,1185732,Midwest,Indiana,Indianapolis,Men's Apparel,51.0,50.0,2550.0,107.0,Online,MALE
2021-07-09,7750,Foot Locker,1128299,West,Hawaii,Honolulu,Men's Apparel,85.0,550.0,46750.0,7013.0,Outlet,MALE
2021-07-09,2545,West Gear,1185732,Midwest,Indiana,Indianapolis,Men's Street Footwear,51.0,149.0,7599.0,403.0,Online,MALE
2021-07-09,2486,Foot Locker,1128299,West,Hawaii,Honolulu,Men's Apparel,80.0,149.0,11920.0,358.0,Online,MALE
2021-07-09,7736,Amazon,1185732,Midwest,Ohio,Columbus,Men's Athletic Footwear,60.0,650.0,39000.0,13650.0,Online,MALE
2021-07-09,6566,Amazon,1185732,Midwest,Ohio,Columbus,Men's Street Footwear,65.0,900.0,58500.0,23400.0,Online,MALE
2021-07-09,6818,Amazon,1185732,Midwest,Ohio,Columbus,Women's Apparel,70.0,725.0,50750.0,25375.0,Online,MALE
2021-07-09,2692,Foot Locker,1128299,West,Hawaii,Honolulu,Women's Street Footwear,79.0,150.0,11850.0,427.0,Online,MALE
2021-07-09,1771,Amazon,1185732,Midwest,Ohio,Columbus,Women's Apparel,69.0,181.0,12489.0,787.0,Online,MALE
2021-07-09,7461,Foot Locker,1128299,West,Hawaii,Honolulu,Men's Athletic Footwear,85.0,650.0,55250.0,11050.0,Outlet,MALE
2021-07-09,5809,Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Athletic Footwear,39.0,50.0,1950.0,105.0,Online,FEMALE
2021-07-09,9477,West Gear,1185732,Midwest,Indiana,Indianapolis,Women's Street Footwear,45.0,225.0,10125.0,3544.0,In-store,MALE
2021-07-09,1692,West Gear,1185732,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,45.0,175.0,7875.0,2756.0,In-store,FEMALE
2021-07-09,1169,Foot Locker,1185732,Midwest,Nebraska,Omaha,Men's Athletic Footwear,35.0,200.0,7000.0,2450.0,Outlet,MALE
2021-07-09,1554,Foot Locker,1128299,West,Hawaii,Honolulu,Men's Athletic Footwear,81.0,182.0,14742.0,501.0,Online,MALE
2021-07-09,8994,West Gear,1185732,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,50.0,300.0,15000.0,6000.0,In-store,MALE
2021-07-09,2155,Foot Locker,1128299,West,Hawaii,Honolulu,Women's Apparel,96.0,154.0,14784.0,769.0,Online,MALE
2021-07-09,5919,West Gear,1185732,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,42.0,49.0,2058.0,97.0,Online,FEMALE
2021-07-09,9568,West Gear,1185732,Midwest,Indiana,Indianapolis,Men's Apparel,55.0,200.0,11000.0,3300.0,In-store,MALE
2021-07-09,942,Foot Locker,1128299,West,Hawaii,Honolulu,Men's Street Footwear,74.0,208.0,15392.0,570.0,Online,MALE
2021-07-09,4836,West Gear,1185732,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,49.0,84.0,4116.0,206.0,Online,MALE
2021-07-09,1482,Amazon,1185732,Midwest,Ohio,Columbus,Men's Athletic Footwear,56.0,195.0,10920.0,513.0,Online,MALE
2021-07-09,6884,Foot Locker,1128299,West,Hawaii,Honolulu,Men's Street Footwear,80.0,800.0,64000.0,16000.0,Outlet,MALE
2021-07-09,7583,Amazon,1185732,Midwest,Ohio,Columbus,Women's Athletic Footwear,55.0,525.0,28875.0,11550.0,Online,FEMALE
2021-07-09,7755,Foot Locker,1128299,West,Hawaii,Honolulu,Women's Apparel,100.0,550.0,55000.0,22000.0,Outlet,MALE
2021-07-09,1142,Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,200.0,8000.0,3200.0,Outlet,FEMALE
2021-07-09,7492,Foot Locker,1128299,West,Hawaii,Honolulu,Women's Street Footwear,85.0,600.0,51000.0,12750.0,Outlet,MALE
2021-07-09,2189,Amazon,1185732,Midwest,Ohio,Columbus,Men's Apparel,59.0,154.0,9086.0,418.0,Online,MALE
2021-07-09,9064,West Gear,1185732,Midwest,Indiana,Indianapolis,Women's Apparel,60.0,375.0,22500.0,9000.0,In-store,MALE
2021-07-09,518,Amazon,1185732,Midwest,Ohio,Columbus,Men's Street Footwear,63.0,252.0,15876.0,826.0,Online,MALE
2021-07-09,2044,Amazon,1185732,Midwest,Ohio,Columbus,Women's Street Footwear,51.0,173.0,8823.0,450.0,Online,MALE
2021-07-09,7992,Amazon,1185732,Midwest,Ohio,Columbus,Men's Apparel,65.0,550.0,35750.0,12513.0,Online,MALE
2021-07-09,2307,Amazon,1185732,Midwest,Ohio,Columbus,Women's Athletic Footwear,53.0,152.0,8056.0,435.0,Online,FEMALE
2021-07-09,5418,West Gear,1185732,Midwest,Indiana,Indianapolis,Women's Street Footwear,42.0,68.0,2856.0,129.0,Online,MALE
2021-07-10,3225,West Gear,1185732,West,Utah,Salt Lake City,Women's Athletic Footwear,16.0,128.0,2048.0,96.0,Outlet,FEMALE
2021-07-10,4013,West Gear,1185732,West,Utah,Salt Lake City,Women's Athletic Footwear,23.0,115.0,2645.0,132.0,Online,FEMALE
2021-07-10,1864,Amazon,1185732,Northeast,Vermont,Burlington,Women's Apparel,49.0,175.0,8575.0,403.0,Outlet,MALE
2021-07-10,7815,Kohl's,1185732,West,Wyoming,Cheyenne,Men's Apparel,50.0,525.0,26250.0,7875.0,In-store,MALE
